opening_balance_id,product_id,warehouse_id,balance_date,opening_units
IP00557-W012,IP00557,W012,2023-01-01,320
IP00558-W001,IP00558,W001,2023-01-01,323
IP00558-W002,IP00558,W002,2023-01-01,208
IP00558-W003,IP00558,W003,2023-01-01,402
IP00558-W004,IP00558,W004,2023-01-01,437
IP00558-W005,IP00558,W005,2023-01-01,350
IP00558-W006,IP00558,W006,2023-01-01,263
IP00558-W007,IP00558,W007,2023-01-01,189
IP00558-W008,IP00558,W008,2023-01-01,239
IP00558-W009,IP00558,W009,2023-01-01,355
IP00558-W010,IP00558,W010,2023-01-01,138
IP00558-W011,IP00558,W011,2023-01-01,413
IP00558-W012,IP00558,W012,2023-01-01,447
IP00559-W001,IP00559,W001,2023-01-01,339
IP00559-W002,IP00559,W002,2023-01-01,434
IP00559-W003,IP00559,W003,2023-01-01,286
IP00559-W004,IP00559,W004,2023-01-01,397
IP00559-W005,IP00559,W005,2023-01-01,440
IP00559-W006,IP00559,W006,2023-01-01,102
IP00559-W007,IP00559,W007,2023-01-01,200
IP00559-W008,IP00559,W008,2023-01-01,257
IP00559-W009,IP00559,W009,2023-01-01,164
IP00559-W010,IP00559,W010,2023-01-01,334
IP00559-W011,IP00559,W011,2023-01-01,93
IP00559-W012,IP00559,W012,2023-01-01,216
IP00560-W001,IP00560,W001,2023-01-01,313
IP00560-W002,IP00560,W002,2023-01-01,309
IP00560-W003,IP00560,W003,2023-01-01,249
IP00560-W004,IP00560,W004,2023-01-01,108
IP00560-W005,IP00560,W005,2023-01-01,189
IP00560-W006,IP00560,W006,2023-01-01,138
IP00560-W007,IP00560,W007,2023-01-01,214
IP00560-W008,IP00560,W008,2023-01-01,270
IP00560-W009,IP00560,W009,2023-01-01,305
IP00560-W010,IP00560,W010,2023-01-01,328
IP00560-W011,IP00560,W011,2023-01-01,362
IP00560-W012,IP00560,W012,2023-01-01,409
IP00561-W001,IP00561,W001,2023-01-01,150
IP00561-W002,IP00561,W002,2023-01-01,399
IP00561-W003,IP00561,W003,2023-01-01,326
IP00561-W004,IP00561,W004,2023-01-01,443
IP00561-W005,IP00561,W005,2023-01-01,154
IP00561-W006,IP00561,W006,2023-01-01,175
IP00561-W007,IP00561,W007,2023-01-01,291
IP00561-W008,IP00561,W008,2023-01-01,418
IP00561-W009,IP00561,W009,2023-01-01,150
IP00561-W010,IP00561,W010,2023-01-01,271
IP00561-W011,IP00561,W011,2023-01-01,85
IP00561-W012,IP00561,W012,2023-01-01,94
IP00562-W001,IP00562,W001,2023-01-01,228
IP00562-W002,IP00562,W002,2023-01-01,162
IP00562-W003,IP00562,W003,2023-01-01,151
IP00562-W004,IP00562,W004,2023-01-01,289
IP00562-W005,IP00562,W005,2023-01-01,164
IP00562-W006,IP00562,W006,2023-01-01,186
IP00562-W007,IP00562,W007,2023-01-01,365
IP00562-W008,IP00562,W008,2023-01-01,214
IP00562-W009,IP00562,W009,2023-01-01,116
IP00562-W010,IP00562,W010,2023-01-01,345
IP00562-W011,IP00562,W011,2023-01-01,275
IP00562-W012,IP00562,W012,2023-01-01,286
IP00563-W001,IP00563,W001,2023-01-01,450
IP00563-W002,IP00563,W002,2023-01-01,204
IP00563-W003,IP00563,W003,2023-01-01,420
IP00563-W004,IP00563,W004,2023-01-01,293
IP00563-W005,IP00563,W005,2023-01-01,278
IP00563-W006,IP00563,W006,2023-01-01,441
IP00563-W007,IP00563,W007,2023-01-01,359
IP00563-W008,IP00563,W008,2023-01-01,305
IP00563-W009,IP00563,W009,2023-01-01,406
IP00563-W010,IP00563,W010,2023-01-01,280
IP00563-W011,IP00563,W011,2023-01-01,435
IP00563-W012,IP00563,W012,2023-01-01,243
IP00564-W001,IP00564,W001,2023-01-01,414
IP00564-W002,IP00564,W002,2023-01-01,135
IP00564-W003,IP00564,W003,2023-01-01,317
IP00564-W004,IP00564,W004,2023-01-01,105
IP00564-W005,IP00564,W005,2023-01-01,236
IP00564-W006,IP00564,W006,2023-01-01,344
IP00564-W007,IP00564,W007,2023-01-01,90
IP00564-W008,IP00564,W008,2023-01-01,191
IP00564-W009,IP00564,W009,2023-01-01,263
IP00564-W010,IP00564,W010,2023-01-01,334
IP00564-W011,IP00564,W011,2023-01-01,279
IP00564-W012,IP00564,W012,2023-01-01,367
IP00565-W001,IP00565,W001,2023-01-01,395
IP00565-W002,IP00565,W002,2023-01-01,439
IP00565-W003,IP00565,W003,2023-01-01,158
IP00565-W004,IP00565,W004,2023-01-01,248
IP00565-W005,IP00565,W005,2023-01-01,253
IP00565-W006,IP00565,W006,2023-01-01,449
IP00565-W007,IP00565,W007,2023-01-01,361
IP00565-W008,IP00565,W008,2023-01-01,181
IP00565-W009,IP00565,W009,2023-01-01,153
IP00565-W010,IP00565,W010,2023-01-01,383
IP00565-W011,IP00565,W011,2023-01-01,243
IP00565-W012,IP00565,W012,2023-01-01,417
IP00566-W001,IP00566,W001,2023-01-01,351
IP00566-W002,IP00566,W002,2023-01-01,421
IP00566-W003,IP00566,W003,2023-01-01,369
IP00566-W004,IP00566,W004,2023-01-01,133
IP00566-W005,IP00566,W005,2023-01-01,156
IP00566-W006,IP00566,W006,2023-01-01,430
IP00566-W007,IP00566,W007,2023-01-01,190
IP00566-W008,IP00566,W008,2023-01-01,136
IP00566-W009,IP00566,W009,2023-01-01,241
IP00566-W010,IP00566,W010,2023-01-01,355
IP00566-W011,IP00566,W011,2023-01-01,175
IP00566-W012,IP00566,W012,2023-01-01,203
IP00567-W001,IP00567,W001,2023-01-01,162
IP00567-W002,IP00567,W002,2023-01-01,195
IP00567-W003,IP00567,W003,2023-01-01,402
IP00567-W004,IP00567,W004,2023-01-01,290
IP00567-W005,IP00567,W005,2023-01-01,115
IP00567-W006,IP00567,W006,2023-01-01,340
IP00567-W007,IP00567,W007,2023-01-01,238
IP00567-W008,IP00567,W008,2023-01-01,305
IP00567-W009,IP00567,W009,2023-01-01,96
IP00567-W010,IP00567,W010,2023-01-01,314
IP00567-W011,IP00567,W011,2023-01-01,239
IP00567-W012,IP00567,W012,2023-01-01,388
IP00568-W001,IP00568,W001,2023-01-01,289
IP00568-W002,IP00568,W002,2023-01-01,432
IP00568-W003,IP00568,W003,2023-01-01,225
IP00568-W004,IP00568,W004,2023-01-01,294
IP00568-W005,IP00568,W005,2023-01-01,318
IP00568-W006,IP00568,W006,2023-01-01,386
IP00568-W007,IP00568,W007,2023-01-01,108
IP00568-W008,IP00568,W008,2023-01-01,119
IP00568-W009,IP00568,W009,2023-01-01,385
IP00568-W010,IP00568,W010,2023-01-01,390
IP00568-W011,IP00568,W011,2023-01-01,304
IP00568-W012,IP00568,W012,2023-01-01,155
IP00569-W001,IP00569,W001,2023-01-01,169
IP00569-W002,IP00569,W002,2023-01-01,379
IP00569-W003,IP00569,W003,2023-01-01,218
IP00569-W004,IP00569,W004,2023-01-01,385
IP00569-W005,IP00569,W005,2023-01-01,240
IP00569-W006,IP00569,W006,2023-01-01,273
IP00569-W007,IP00569,W007,2023-01-01,428
IP00569-W008,IP00569,W008,2023-01-01,134
IP00569-W009,IP00569,W009,2023-01-01,440
IP00569-W010,IP00569,W010,2023-01-01,92
IP00569-W011,IP00569,W011,2023-01-01,365
IP00569-W012,IP00569,W012,2023-01-01,222
IP00570-W001,IP00570,W001,2023-01-01,220
IP00570-W002,IP00570,W002,2023-01-01,257
IP00570-W003,IP00570,W003,2023-01-01,77
IP00570-W004,IP00570,W004,2023-01-01,133
IP00570-W005,IP00570,W005,2023-01-01,260
IP00570-W006,IP00570,W006,2023-01-01,258
IP00570-W007,IP00570,W007,2023-01-01,405
IP00570-W008,IP00570,W008,2023-01-01,170
IP00570-W009,IP00570,W009,2023-01-01,276
IP00570-W010,IP00570,W010,2023-01-01,92
IP00570-W011,IP00570,W011,2023-01-01,260
IP00570-W012,IP00570,W012,2023-01-01,404
IP00571-W001,IP00571,W001,2023-01-01,298
IP00571-W002,IP00571,W002,2023-01-01,333
IP00571-W003,IP00571,W003,2023-01-01,411
IP00571-W004,IP00571,W004,2023-01-01,359
IP00571-W005,IP00571,W005,2023-01-01,189
IP00571-W006,IP00571,W006,2023-01-01,289
IP00571-W007,IP00571,W007,2023-01-01,255
IP00571-W008,IP00571,W008,2023-01-01,404
IP00571-W009,IP00571,W009,2023-01-01,215
IP00571-W010,IP00571,W010,2023-01-01,165
IP00571-W011,IP00571,W011,2023-01-01,412
IP00571-W012,IP00571,W012,2023-01-01,169
IP00572-W001,IP00572,W001,2023-01-01,169
IP00572-W002,IP00572,W002,2023-01-01,370
IP00572-W003,IP00572,W003,2023-01-01,176
IP00572-W004,IP00572,W004,2023-01-01,299
IP00572-W005,IP00572,W005,2023-01-01,424
IP00572-W006,IP00572,W006,2023-01-01,145
IP00572-W007,IP00572,W007,2023-01-01,410
IP00572-W008,IP00572,W008,2023-01-01,330
IP00572-W009,IP00572,W009,2023-01-01,292
IP00572-W010,IP00572,W010,2023-01-01,327
IP00572-W011,IP00572,W011,2023-01-01,212
IP00572-W012,IP00572,W012,2023-01-01,104
IP00573-W001,IP00573,W001,2023-01-01,371
IP00573-W002,IP00573,W002,2023-01-01,310
IP00573-W003,IP00573,W003,2023-01-01,299
IP00573-W004,IP00573,W004,2023-01-01,280
IP00573-W005,IP00573,W005,2023-01-01,119
IP00573-W006,IP00573,W006,2023-01-01,313
IP00573-W007,IP00573,W007,2023-01-01,112
IP00573-W008,IP00573,W008,2023-01-01,219
IP00573-W009,IP00573,W009,2023-01-01,342
IP00573-W010,IP00573,W010,2023-01-01,404
IP00573-W011,IP00573,W011,2023-01-01,302
IP00573-W012,IP00573,W012,2023-01-01,326
IP00574-W001,IP00574,W001,2023-01-01,423
IP00574-W002,IP00574,W002,2023-01-01,247
IP00574-W003,IP00574,W003,2023-01-01,94
IP00574-W004,IP00574,W004,2023-01-01,316
IP00574-W005,IP00574,W005,2023-01-01,295
IP00574-W006,IP00574,W006,2023-01-01,334
IP00574-W007,IP00574,W007,2023-01-01,145
IP00574-W008,IP00574,W008,2023-01-01,144
IP00574-W009,IP00574,W009,2023-01-01,139
IP00574-W010,IP00574,W010,2023-01-01,283
IP00574-W011,IP00574,W011,2023-01-01,303
IP00574-W012,IP00574,W012,2023-01-01,80
IP00575-W001,IP00575,W001,2023-01-01,436
IP00575-W002,IP00575,W002,2023-01-01,224
IP00575-W003,IP00575,W003,2023-01-01,280
IP00575-W004,IP00575,W004,2023-01-01,346
IP00575-W005,IP00575,W005,2023-01-01,233
IP00575-W006,IP00575,W006,2023-01-01,333
IP00575-W007,IP00575,W007,2023-01-01,76
IP00575-W008,IP00575,W008,2023-01-01,215
IP00575-W009,IP00575,W009,2023-01-01,102
IP00575-W010,IP00575,W010,2023-01-01,157
IP00575-W011,IP00575,W011,2023-01-01,336
IP00575-W012,IP00575,W012,2023-01-01,365
IP00576-W001,IP00576,W001,2023-01-01,97
IP00576-W002,IP00576,W002,2023-01-01,156
IP00576-W003,IP00576,W003,2023-01-01,114
IP00576-W004,IP00576,W004,2023-01-01,363
IP00576-W005,IP00576,W005,2023-01-01,169
IP00576-W006,IP00576,W006,2023-01-01,276
IP00576-W007,IP00576,W007,2023-01-01,284
IP00576-W008,IP00576,W008,2023-01-01,196
IP00576-W009,IP00576,W009,2023-01-01,378
IP00576-W010,IP00576,W010,2023-01-01,211
IP00576-W011,IP00576,W011,2023-01-01,324
IP00576-W012,IP00576,W012,2023-01-01,266
IP00577-W001,IP00577,W001,2023-01-01,101
IP00577-W002,IP00577,W002,2023-01-01,109
IP00577-W003,IP00577,W003,2023-01-01,344
IP00577-W004,IP00577,W004,2023-01-01,246
IP00577-W005,IP00577,W005,2023-01-01,127
IP00577-W006,IP00577,W006,2023-01-01,414
IP00577-W007,IP00577,W007,2023-01-01,139
IP00577-W008,IP00577,W008,2023-01-01,313
IP00577-W009,IP00577,W009,2023-01-01,425
IP00577-W010,IP00577,W010,2023-01-01,126
IP00577-W011,IP00577,W011,2023-01-01,77
IP00577-W012,IP00577,W012,2023-01-01,407
IP00578-W001,IP00578,W001,2023-01-01,207
IP00578-W002,IP00578,W002,2023-01-01,292
IP00578-W003,IP00578,W003,2023-01-01,179
IP00578-W004,IP00578,W004,2023-01-01,143
IP00578-W005,IP00578,W005,2023-01-01,391
IP00578-W006,IP00578,W006,2023-01-01,267
IP00578-W007,IP00578,W007,2023-01-01,374
IP00578-W008,IP00578,W008,2023-01-01,423
IP00578-W009,IP00578,W009,2023-01-01,398
IP00578-W010,IP00578,W010,2023-01-01,427
IP00578-W011,IP00578,W011,2023-01-01,397
IP00578-W012,IP00578,W012,2023-01-01,168
IP00579-W001,IP00579,W001,2023-01-01,136
IP00579-W002,IP00579,W002,2023-01-01,150
IP00579-W003,IP00579,W003,2023-01-01,140
IP00579-W004,IP00579,W004,2023-01-01,399
IP00579-W005,IP00579,W005,2023-01-01,400
IP00579-W006,IP00579,W006,2023-01-01,254
IP00579-W007,IP00579,W007,2023-01-01,419
IP00579-W008,IP00579,W008,2023-01-01,81
IP00579-W009,IP00579,W009,2023-01-01,396
IP00579-W010,IP00579,W010,2023-01-01,251
IP00579-W011,IP00579,W011,2023-01-01,234
IP00579-W012,IP00579,W012,2023-01-01,349
IP00580-W001,IP00580,W001,2023-01-01,126
IP00580-W002,IP00580,W002,2023-01-01,352
IP00580-W003,IP00580,W003,2023-01-01,130
IP00580-W004,IP00580,W004,2023-01-01,83
IP00580-W005,IP00580,W005,2023-01-01,415
IP00580-W006,IP00580,W006,2023-01-01,77
IP00580-W007,IP00580,W007,2023-01-01,327
IP00580-W008,IP00580,W008,2023-01-01,159
IP00580-W009,IP00580,W009,2023-01-01,241
IP00580-W010,IP00580,W010,2023-01-01,443
IP00580-W011,IP00580,W011,2023-01-01,259
IP00580-W012,IP00580,W012,2023-01-01,204
IP00581-W001,IP00581,W001,2023-01-01,371
IP00581-W002,IP00581,W002,2023-01-01,391
IP00581-W003,IP00581,W003,2023-01-01,172
IP00581-W004,IP00581,W004,2023-01-01,84
IP00581-W005,IP00581,W005,2023-01-01,276
IP00581-W006,IP00581,W006,2023-01-01,439
IP00581-W007,IP00581,W007,2023-01-01,152
IP00581-W008,IP00581,W008,2023-01-01,353
IP00581-W009,IP00581,W009,2023-01-01,79
IP00581-W010,IP00581,W010,2023-01-01,311
IP00581-W011,IP00581,W011,2023-01-01,124
IP00581-W012,IP00581,W012,2023-01-01,386
IP00582-W001,IP00582,W001,2023-01-01,266
IP00582-W002,IP00582,W002,2023-01-01,101
IP00582-W003,IP00582,W003,2023-01-01,195
IP00582-W004,IP00582,W004,2023-01-01,302
IP00582-W005,IP00582,W005,2023-01-01,347
IP00582-W006,IP00582,W006,2023-01-01,147
IP00582-W007,IP00582,W007,2023-01-01,251
IP00582-W008,IP00582,W008,2023-01-01,378
IP00582-W009,IP00582,W009,2023-01-01,256
IP00582-W010,IP00582,W010,2023-01-01,109
IP00582-W011,IP00582,W011,2023-01-01,355
IP00582-W012,IP00582,W012,2023-01-01,366
IP00583-W001,IP00583,W001,2023-01-01,403
IP00583-W002,IP00583,W002,2023-01-01,151
IP00583-W003,IP00583,W003,2023-01-01,186
IP00583-W004,IP00583,W004,2023-01-01,197
IP00583-W005,IP00583,W005,2023-01-01,156
IP00583-W006,IP00583,W006,2023-01-01,367
IP00583-W007,IP00583,W007,2023-01-01,375
IP00583-W008,IP00583,W008,2023-01-01,401
IP00583-W009,IP00583,W009,2023-01-01,302
IP00583-W010,IP00583,W010,2023-01-01,205
IP00583-W011,IP00583,W011,2023-01-01,257
IP00583-W012,IP00583,W012,2023-01-01,371
IP00584-W001,IP00584,W001,2023-01-01,211
IP00584-W002,IP00584,W002,2023-01-01,375
IP00584-W003,IP00584,W003,2023-01-01,204
IP00584-W004,IP00584,W004,2023-01-01,192
IP00584-W005,IP00584,W005,2023-01-01,157
IP00584-W006,IP00584,W006,2023-01-01,133
IP00584-W007,IP00584,W007,2023-01-01,313
IP00584-W008,IP00584,W008,2023-01-01,92
IP00584-W009,IP00584,W009,2023-01-01,152
IP00584-W010,IP00584,W010,2023-01-01,87
IP00584-W011,IP00584,W011,2023-01-01,291
IP00584-W012,IP00584,W012,2023-01-01,353
IP00585-W001,IP00585,W001,2023-01-01,373
IP00585-W002,IP00585,W002,2023-01-01,414
IP00585-W003,IP00585,W003,2023-01-01,238
IP00585-W004,IP00585,W004,2023-01-01,356
IP00585-W005,IP00585,W005,2023-01-01,331
IP00585-W006,IP00585,W006,2023-01-01,431
IP00585-W007,IP00585,W007,2023-01-01,262
IP00585-W008,IP00585,W008,2023-01-01,282
IP00585-W009,IP00585,W009,2023-01-01,370
IP00585-W010,IP00585,W010,2023-01-01,355
IP00585-W011,IP00585,W011,2023-01-01,286
IP00585-W012,IP00585,W012,2023-01-01,210
IP00586-W001,IP00586,W001,2023-01-01,258
IP00586-W002,IP00586,W002,2023-01-01,414
IP00586-W003,IP00586,W003,2023-01-01,108
IP00586-W004,IP00586,W004,2023-01-01,90
IP00586-W005,IP00586,W005,2023-01-01,333
IP00586-W006,IP00586,W006,2023-01-01,320
IP00586-W007,IP00586,W007,2023-01-01,424
IP00586-W008,IP00586,W008,2023-01-01,375
IP00586-W009,IP00586,W009,2023-01-01,416
IP00586-W010,IP00586,W010,2023-01-01,259
IP00586-W011,IP00586,W011,2023-01-01,413
IP00586-W012,IP00586,W012,2023-01-01,284
IP00587-W001,IP00587,W001,2023-01-01,149
IP00587-W002,IP00587,W002,2023-01-01,327
IP00587-W003,IP00587,W003,2023-01-01,432
IP00587-W004,IP00587,W004,2023-01-01,438
IP00587-W005,IP00587,W005,2023-01-01,152
IP00587-W006,IP00587,W006,2023-01-01,210
IP00587-W007,IP00587,W007,2023-01-01,335
IP00587-W008,IP00587,W008,2023-01-01,387
IP00587-W009,IP00587,W009,2023-01-01,204
IP00587-W010,IP00587,W010,2023-01-01,363
IP00587-W011,IP00587,W011,2023-01-01,285
IP00587-W012,IP00587,W012,2023-01-01,207
IP00588-W001,IP00588,W001,2023-01-01,441
IP00588-W002,IP00588,W002,2023-01-01,361
IP00588-W003,IP00588,W003,2023-01-01,266
IP00588-W004,IP00588,W004,2023-01-01,401
IP00588-W005,IP00588,W005,2023-01-01,220
IP00588-W006,IP00588,W006,2023-01-01,292
IP00588-W007,IP00588,W007,2023-01-01,112
IP00588-W008,IP00588,W008,2023-01-01,443
IP00588-W009,IP00588,W009,2023-01-01,169
IP00588-W010,IP00588,W010,2023-01-01,369
IP00588-W011,IP00588,W011,2023-01-01,352
IP00588-W012,IP00588,W012,2023-01-01,357
IP00589-W001,IP00589,W001,2023-01-01,185
IP00589-W002,IP00589,W002,2023-01-01,211
IP00589-W003,IP00589,W003,2023-01-01,161
IP00589-W004,IP00589,W004,2023-01-01,243
IP00589-W005,IP00589,W005,2023-01-01,148
IP00589-W006,IP00589,W006,2023-01-01,103
IP00589-W007,IP00589,W007,2023-01-01,263
IP00589-W008,IP00589,W008,2023-01-01,141
IP00589-W009,IP00589,W009,2023-01-01,412
IP00589-W010,IP00589,W010,2023-01-01,244
IP00589-W011,IP00589,W011,2023-01-01,265
IP00589-W012,IP00589,W012,2023-01-01,313
IP00590-W001,IP00590,W001,2023-01-01,92
IP00590-W002,IP00590,W002,2023-01-01,257
IP00590-W003,IP00590,W003,2023-01-01,211
IP00590-W004,IP00590,W004,2023-01-01,148
IP00590-W005,IP00590,W005,2023-01-01,251
IP00590-W006,IP00590,W006,2023-01-01,359
IP00590-W007,IP00590,W007,2023-01-01,239
IP00590-W008,IP00590,W008,2023-01-01,165
IP00590-W009,IP00590,W009,2023-01-01,81
IP00590-W010,IP00590,W010,2023-01-01,368
IP00590-W011,IP00590,W011,2023-01-01,383
IP00590-W012,IP00590,W012,2023-01-01,105
IP00591-W001,IP00591,W001,2023-01-01,114
IP00591-W002,IP00591,W002,2023-01-01,215
IP00591-W003,IP00591,W003,2023-01-01,304
IP00591-W004,IP00591,W004,2023-01-01,417
IP00591-W005,IP00591,W005,2023-01-01,290
IP00591-W006,IP00591,W006,2023-01-01,98
IP00591-W007,IP00591,W007,2023-01-01,193
IP00591-W008,IP00591,W008,2023-01-01,169
IP00591-W009,IP00591,W009,2023-01-01,229
IP00591-W010,IP00591,W010,2023-01-01,305
IP00591-W011,IP00591,W011,2023-01-01,348
IP00591-W012,IP00591,W012,2023-01-01,150
IP00592-W001,IP00592,W001,2023-01-01,416
IP00592-W002,IP00592,W002,2023-01-01,176
IP00592-W003,IP00592,W003,2023-01-01,431
IP00592-W004,IP00592,W004,2023-01-01,179
IP00592-W005,IP00592,W005,2023-01-01,330
IP00592-W006,IP00592,W006,2023-01-01,434
IP00592-W007,IP00592,W007,2023-01-01,75
IP00592-W008,IP00592,W008,2023-01-01,311
IP00592-W009,IP00592,W009,2023-01-01,151
IP00592-W010,IP00592,W010,2023-01-01,168
IP00592-W011,IP00592,W011,2023-01-01,438
IP00592-W012,IP00592,W012,2023-01-01,260
IP00593-W001,IP00593,W001,2023-01-01,168
IP00593-W002,IP00593,W002,2023-01-01,178
IP00593-W003,IP00593,W003,2023-01-01,92
IP00593-W004,IP00593,W004,2023-01-01,260
IP00593-W005,IP00593,W005,2023-01-01,408
IP00593-W006,IP00593,W006,2023-01-01,215
IP00593-W007,IP00593,W007,2023-01-01,310
IP00593-W008,IP00593,W008,2023-01-01,203
IP00593-W009,IP00593,W009,2023-01-01,255
IP00593-W010,IP00593,W010,2023-01-01,222
IP00593-W011,IP00593,W011,2023-01-01,272
IP00593-W012,IP00593,W012,2023-01-01,179
IP00594-W001,IP00594,W001,2023-01-01,255
IP00594-W002,IP00594,W002,2023-01-01,217
IP00594-W003,IP00594,W003,2023-01-01,402
IP00594-W004,IP00594,W004,2023-01-01,412
IP00594-W005,IP00594,W005,2023-01-01,189
IP00594-W006,IP00594,W006,2023-01-01,115
IP00594-W007,IP00594,W007,2023-01-01,400
IP00594-W008,IP00594,W008,2023-01-01,151
IP00594-W009,IP00594,W009,2023-01-01,190
IP00594-W010,IP00594,W010,2023-01-01,440
IP00594-W011,IP00594,W011,2023-01-01,412
IP00594-W012,IP00594,W012,2023-01-01,184
IP00595-W001,IP00595,W001,2023-01-01,189
IP00595-W002,IP00595,W002,2023-01-01,146
IP00595-W003,IP00595,W003,2023-01-01,300
IP00595-W004,IP00595,W004,2023-01-01,128
IP00595-W005,IP00595,W005,2023-01-01,345
IP00595-W006,IP00595,W006,2023-01-01,131
IP00595-W007,IP00595,W007,2023-01-01,88
IP00595-W008,IP00595,W008,2023-01-01,246
IP00595-W009,IP00595,W009,2023-01-01,203
IP00595-W010,IP00595,W010,2023-01-01,274
IP00595-W011,IP00595,W011,2023-01-01,187
IP00595-W012,IP00595,W012,2023-01-01,333
IP00596-W001,IP00596,W001,2023-01-01,405
IP00596-W002,IP00596,W002,2023-01-01,440
IP00596-W003,IP00596,W003,2023-01-01,320
IP00596-W004,IP00596,W004,2023-01-01,89
IP00596-W005,IP00596,W005,2023-01-01,153
IP00596-W006,IP00596,W006,2023-01-01,204
IP00596-W007,IP00596,W007,2023-01-01,447
IP00596-W008,IP00596,W008,2023-01-01,391
IP00596-W009,IP00596,W009,2023-01-01,413
IP00596-W010,IP00596,W010,2023-01-01,182
IP00596-W011,IP00596,W011,2023-01-01,333
IP00596-W012,IP00596,W012,2023-01-01,421
IP00597-W001,IP00597,W001,2023-01-01,126
IP00597-W002,IP00597,W002,2023-01-01,338
IP00597-W003,IP00597,W003,2023-01-01,148
IP00597-W004,IP00597,W004,2023-01-01,234
IP00597-W005,IP00597,W005,2023-01-01,110
IP00597-W006,IP00597,W006,2023-01-01,296
IP00597-W007,IP00597,W007,2023-01-01,196
IP00597-W008,IP00597,W008,2023-01-01,217
IP00597-W009,IP00597,W009,2023-01-01,215
IP00597-W010,IP00597,W010,2023-01-01,384
IP00597-W011,IP00597,W011,2023-01-01,151
IP00597-W012,IP00597,W012,2023-01-01,89
IP00598-W001,IP00598,W001,2023-01-01,289
IP00598-W002,IP00598,W002,2023-01-01,79
IP00598-W003,IP00598,W003,2023-01-01,175
IP00598-W004,IP00598,W004,2023-01-01,450
IP00598-W005,IP00598,W005,2023-01-01,420
IP00598-W006,IP00598,W006,2023-01-01,437
IP00598-W007,IP00598,W007,2023-01-01,330
IP00598-W008,IP00598,W008,2023-01-01,230
IP00598-W009,IP00598,W009,2023-01-01,91
IP00598-W010,IP00598,W010,2023-01-01,306
IP00598-W011,IP00598,W011,2023-01-01,88
IP00598-W012,IP00598,W012,2023-01-01,139
IP00599-W001,IP00599,W001,2023-01-01,120
IP00599-W002,IP00599,W002,2023-01-01,248
IP00599-W003,IP00599,W003,2023-01-01,411
IP00599-W004,IP00599,W004,2023-01-01,95
IP00599-W005,IP00599,W005,2023-01-01,114
IP00599-W006,IP00599,W006,2023-01-01,398
IP00599-W007,IP00599,W007,2023-01-01,76
IP00599-W008,IP00599,W008,2023-01-01,120
IP00599-W009,IP00599,W009,2023-01-01,284
IP00599-W010,IP00599,W010,2023-01-01,124
IP00599-W011,IP00599,W011,2023-01-01,368
IP00599-W012,IP00599,W012,2023-01-01,213
IP00600-W001,IP00600,W001,2023-01-01,356
IP00600-W002,IP00600,W002,2023-01-01,248
IP00600-W003,IP00600,W003,2023-01-01,126
IP00600-W004,IP00600,W004,2023-01-01,288
IP00600-W005,IP00600,W005,2023-01-01,210
IP00600-W006,IP00600,W006,2023-01-01,264
IP00600-W007,IP00600,W007,2023-01-01,158
IP00600-W008,IP00600,W008,2023-01-01,158
IP00600-W009,IP00600,W009,2023-01-01,239
IP00600-W010,IP00600,W010,2023-01-01,280
IP00600-W011,IP00600,W011,2023-01-01,438
IP00600-W012,IP00600,W012,2023-01-01,164
IP00601-W001,IP00601,W001,2023-01-01,154
IP00601-W002,IP00601,W002,2023-01-01,105
IP00601-W003,IP00601,W003,2023-01-01,348
IP00601-W004,IP00601,W004,2023-01-01,157
IP00601-W005,IP00601,W005,2023-01-01,426
IP00601-W006,IP00601,W006,2023-01-01,373
IP00601-W007,IP00601,W007,2023-01-01,181
IP00601-W008,IP00601,W008,2023-01-01,444
IP00601-W009,IP00601,W009,2023-01-01,438
IP00601-W010,IP00601,W010,2023-01-01,260
IP00601-W011,IP00601,W011,2023-01-01,109
IP00601-W012,IP00601,W012,2023-01-01,389
IP00602-W001,IP00602,W001,2023-01-01,88
IP00602-W002,IP00602,W002,2023-01-01,425
IP00602-W003,IP00602,W003,2023-01-01,433
IP00602-W004,IP00602,W004,2023-01-01,432
IP00602-W005,IP00602,W005,2023-01-01,350
IP00602-W006,IP00602,W006,2023-01-01,383
IP00602-W007,IP00602,W007,2023-01-01,445
IP00602-W008,IP00602,W008,2023-01-01,298
IP00602-W009,IP00602,W009,2023-01-01,417
IP00602-W010,IP00602,W010,2023-01-01,438
IP00602-W011,IP00602,W011,2023-01-01,109
IP00602-W012,IP00602,W012,2023-01-01,270
IP00603-W001,IP00603,W001,2023-01-01,142
