purchase_order_line_id,purchase_order_id,product_id,quantity_ordered,quantity_received,unit_cost
POL0006586,PO002234,IP00602,113,113,423.91
POL0006587,PO002234,IP02352,291,291,853.86
POL0006588,PO002235,IP02271,516,516,155.49
POL0006589,PO002235,IP01271,100,100,270.4
POL0006590,PO002235,IP01521,131,131,826.81
POL0006591,PO002235,IP00021,254,254,235.61
POL0006592,PO002235,IP01021,261,261,685.44
POL0006593,PO002236,IP01577,245,245,530.12
POL0006594,PO002236,IP01827,91,91,165.24
POL0006595,PO002236,IP01077,337,337,471.71
POL0006596,PO002237,IP00123,594,594,530.42
POL0006597,PO002237,IP01873,350,350,132.04
POL0006598,PO002237,IP00373,481,481,142.32
POL0006599,PO002237,IP02373,24,24,372.62
POL0006600,PO002238,IP01767,181,181,804.83
POL0006601,PO002239,IP00912,382,382,769.28
POL0006602,PO002240,IP00607,341,341,815.06
POL0006603,PO002240,IP00357,220,220,54.22
POL0006604,PO002240,IP02357,78,78,34.02
POL0006605,PO002240,IP00857,382,382,647.89
POL0006606,PO002240,IP01607,62,62,628.41
POL0006607,PO002241,IP01277,526,40,645.77
POL0006608,PO002241,IP01527,175,53,602.11
POL0006609,PO002242,IP00419,259,259,761.36
POL0006610,PO002243,IP01002,281,281,216.97
POL0006611,PO002243,IP01752,178,178,462.2
POL0006612,PO002244,IP01537,115,115,739.38
POL0006613,PO002244,IP01787,74,74,142.08
POL0006614,PO002245,IP00762,361,361,704.41
POL0006615,PO002245,IP00262,146,146,795.02
POL0006616,PO002245,IP01512,463,463,132.65
POL0006617,PO002245,IP02262,158,158,142.71
POL0006618,PO002246,IP00174,69,69,58.9
POL0006619,PO002246,IP00674,211,211,203.08
POL0006620,PO002246,IP01424,50,50,372.65
POL0006621,PO002246,IP02174,496,496,235.18
POL0006622,PO002247,IP01849,206,206,515.38
POL0006623,PO002247,IP02349,368,368,112.54
POL0006624,PO002247,IP01099,150,150,137.5
POL0006625,PO002247,IP01599,110,110,723.26
POL0006626,PO002247,IP00349,442,442,447.43
POL0006627,PO002248,IP01633,382,382,604.14
POL0006628,PO002248,IP00133,503,503,747.23
POL0006629,PO002248,IP00633,230,230,680.13
POL0006630,PO002248,IP01883,390,390,91.25
POL0006631,PO002249,IP00834,405,405,682.58
POL0006632,PO002249,IP01084,151,151,666.53
POL0006633,PO002249,IP00084,69,69,176.85
POL0006634,PO002250,IP02248,495,495,292.74
POL0006635,PO002251,IP01630,210,210,738.75
POL0006636,PO002251,IP01130,246,246,376.64
POL0006637,PO002251,IP01380,415,415,781.91
POL0006638,PO002251,IP00380,438,438,801.98
POL0006639,PO002252,IP01773,82,82,462.66
POL0006640,PO002252,IP00023,125,125,782.49
POL0006641,PO002252,IP01273,210,210,362.81
POL0006642,PO002252,IP01523,51,51,348.14
POL0006643,PO002252,IP00523,407,407,408.7
POL0006644,PO002253,IP00194,565,565,791.55
POL0006645,PO002254,IP02091,505,505,159.82
POL0006646,PO002254,IP00091,207,207,533.52
POL0006647,PO002254,IP01591,52,52,262.15
POL0006648,PO002255,IP01398,51,3,755.71
POL0006649,PO002255,IP02398,261,76,620.04
POL0006650,PO002255,IP01648,468,271,785.26
POL0006651,PO002256,IP01648,570,570,769.88
POL0006652,PO002256,IP02148,459,459,306.02
POL0006653,PO002256,IP01148,309,309,302.58
POL0006654,PO002256,IP00398,449,449,352.22
POL0006655,PO002256,IP00648,346,346,98.65
POL0006656,PO002257,IP01498,298,298,706.77
POL0006657,PO002258,IP00556,386,386,703.8
POL0006658,PO002258,IP00306,335,335,397.79
POL0006659,PO002258,IP01556,276,276,210.41
POL0006660,PO002258,IP02306,425,425,633.87
POL0006661,PO002258,IP01806,402,402,649.28
POL0006662,PO002259,IP02254,236,236,126.32
POL0006663,PO002259,IP01504,391,391,544.2
POL0006664,PO002259,IP01254,461,461,374.06
POL0006665,PO002259,IP01004,325,325,655.05
POL0006666,PO002260,IP02420,243,243,346.08
POL0006667,PO002260,IP00920,364,364,349.11
POL0006668,PO002260,IP00170,66,66,337.33
POL0006669,PO002260,IP01170,394,394,784.9
POL0006670,PO002261,IP00952,56,56,585.07
POL0006671,PO002261,IP02202,181,181,661.3
POL0006672,PO002262,IP01888,128,128,802.94
POL0006673,PO002262,IP01388,255,255,806.55
POL0006674,PO002262,IP00388,21,21,440.23
POL0006675,PO002262,IP01638,20,20,747.94
POL0006676,PO002262,IP00888,51,51,342.09
POL0006677,PO002263,IP00173,585,585,563.5
POL0006678,PO002263,IP02423,356,356,221.25
POL0006679,PO002263,IP01173,555,555,41.78
POL0006680,PO002263,IP01673,455,455,546.57
POL0006681,PO002263,IP00923,52,52,528.26
POL0006682,PO002264,IP02275,331,331,400.56
POL0006683,PO002264,IP01775,591,591,540.84
POL0006684,PO002264,IP00025,31,31,651.94
POL0006685,PO002264,IP01275,86,86,141.44
POL0006686,PO002265,IP01270,140,140,378.82
POL0006687,PO002266,IP00437,518,518,706.81
POL0006688,PO002267,IP01061,43,43,101.44
POL0006689,PO002267,IP00061,307,307,375.57
POL0006690,PO002267,IP00311,145,145,726.12
POL0006691,PO002267,IP00811,288,288,646.14
POL0006692,PO002268,IP01187,567,567,513.18
POL0006693,PO002268,IP00687,279,279,470.07
POL0006694,PO002268,IP00437,470,470,738.65
POL0006695,PO002269,IP02002,89,89,388.54
POL0006696,PO002269,IP01002,248,248,213.36
POL0006697,PO002269,IP01502,307,307,662.87
POL0006698,PO002270,IP00407,283,283,737.06
POL0006699,PO002270,IP02407,137,137,762.09
POL0006700,PO002271,IP00934,310,310,307.47
POL0006701,PO002271,IP01934,314,314,415.51
POL0006702,PO002271,IP00184,164,164,65.53
POL0006703,PO002271,IP02434,81,81,450.12
POL0006704,PO002272,IP00494,449,449,505.35
POL0006705,PO002272,IP01494,461,461,95.1
POL0006706,PO002272,IP01244,45,45,808.3
POL0006707,PO002272,IP00244,298,298,397.55
POL0006708,PO002273,IP02335,596,596,753.41
POL0006709,PO002273,IP01335,227,227,395.32
POL0006710,PO002274,IP00016,229,229,749.94
POL0006711,PO002274,IP00266,364,364,197.5
POL0006712,PO002275,IP00114,330,330,339.25
POL0006713,PO002275,IP02364,573,573,777.51
POL0006714,PO002275,IP00364,46,46,733.3
POL0006715,PO002276,IP00851,421,421,772.17
POL0006716,PO002276,IP01101,442,442,585.31
POL0006717,PO002276,IP00101,393,393,282.72
POL0006718,PO002276,IP02101,489,489,72.85
POL0006719,PO002277,IP01697,31,31,332.46
POL0006720,PO002277,IP01447,596,596,618.85
POL0006721,PO002278,IP01458,466,268,192.88
POL0006722,PO002278,IP02208,466,55,397.22
POL0006723,PO002279,IP01964,318,318,145.8
POL0006724,PO002279,IP00214,355,355,235.14
POL0006725,PO002279,IP01464,427,427,396.94
POL0006726,PO002280,IP00702,354,354,805.18
POL0006727,PO002280,IP00202,592,592,590.28
POL0006728,PO002280,IP02452,163,163,778.11
POL0006729,PO002280,IP02202,186,186,657.45
POL0006730,PO002281,IP01270,411,411,402.04
POL0006731,PO002281,IP00270,260,260,229.7
POL0006732,PO002281,IP02020,129,129,607.83
POL0006733,PO002281,IP01020,43,43,212.16
POL0006734,PO002282,IP01504,171,171,568.52
POL0006735,PO002282,IP02254,341,341,120.91
POL0006736,PO002283,IP01200,192,192,874.78
POL0006737,PO002284,IP00148,162,162,678.45
POL0006738,PO002284,IP01898,519,519,770.41
POL0006739,PO002284,IP01398,391,391,758.51
POL0006740,PO002284,IP02148,348,348,307.27
POL0006741,PO002284,IP01648,285,285,794.77
POL0006742,PO002285,IP01651,440,440,62.35
POL0006743,PO002285,IP02401,501,501,251.15
POL0006744,PO002285,IP00651,490,490,760.76
POL0006745,PO002286,IP00259,172,172,408.93
POL0006746,PO002286,IP01509,272,272,579.33
POL0006747,PO002286,IP02009,91,91,107.95
POL0006748,PO002287,IP02331,90,90,414.09
POL0006749,PO002287,IP00581,291,291,633.94
POL0006750,PO002287,IP01331,485,485,410.44
POL0006751,PO002288,IP01387,535,535,568.37
POL0006752,PO002288,IP00387,338,338,48.35
POL0006753,PO002289,IP00455,326,326,135.72
POL0006754,PO002289,IP01455,199,199,442.16
POL0006755,PO002289,IP02455,207,207,40.75
POL0006756,PO002289,IP01955,484,484,819.87
POL0006757,PO002289,IP02205,418,418,24.59
POL0006758,PO002290,IP00298,560,560,632.72
POL0006759,PO002290,IP00548,343,343,817.25
POL0006760,PO002290,IP01548,366,366,95.49
POL0006761,PO002291,IP00234,298,218,251.31
POL0006762,PO002291,IP01234,231,121,510.51
POL0006763,PO002292,IP02218,85,85,557.64
POL0006764,PO002292,IP00468,322,322,579.61
POL0006765,PO002293,IP00198,171,0,628.15
POL0006766,PO002293,IP00448,66,0,653.67
POL0006767,PO002294,IP01874,310,310,806.84
POL0006768,PO002294,IP01374,579,579,375.5
POL0006769,PO002294,IP00374,334,334,516.05
POL0006770,PO002294,IP00624,509,509,493.64
POL0006771,PO002295,IP00895,103,103,414.79
POL0006772,PO002295,IP01395,468,468,740.58
POL0006773,PO002295,IP01145,83,83,13.98
POL0006774,PO002295,IP02145,238,238,476.48
POL0006775,PO002295,IP02395,128,128,456.35
POL0006776,PO002296,IP02148,543,543,291.55
POL0006777,PO002296,IP00148,419,419,712.44
POL0006778,PO002296,IP01398,64,64,800.46
POL0006779,PO002297,IP01451,381,381,55.73
POL0006780,PO002297,IP01701,499,499,377.2
POL0006781,PO002297,IP01201,360,360,74.12
POL0006782,PO002297,IP02201,526,526,299.59
POL0006783,PO002297,IP00451,29,29,466.47
POL0006784,PO002298,IP01230,73,73,753.57
POL0006785,PO002298,IP00980,266,266,207.55
POL0006786,PO002298,IP00230,106,106,424.07
POL0006787,PO002299,IP01550,313,313,547.75
POL0006788,PO002299,IP00300,362,362,396.89
POL0006789,PO002300,IP02214,538,461,636.1
POL0006790,PO002300,IP00214,365,141,240.59
POL0006791,PO002300,IP00464,154,5,234.54
POL0006792,PO002300,IP01464,38,3,409.93
POL0006793,PO002300,IP01214,391,13,706.45
POL0006794,PO002301,IP00956,358,358,226.58
POL0006795,PO002302,IP02212,134,134,570.92
POL0006796,PO002302,IP01712,446,446,313.24
POL0006797,PO002303,IP01681,90,0,701.73
POL0006798,PO002303,IP01431,285,0,638.58
POL0006799,PO002303,IP00681,538,0,632.75
POL0006800,PO002303,IP00931,413,0,414.42
POL0006801,PO002303,IP00181,476,0,147.13
POL0006802,PO002304,IP00593,420,420,555.13
POL0006803,PO002304,IP01093,485,485,526.14
POL0006804,PO002305,IP01611,448,448,97.46
POL0006805,PO002306,IP00664,134,134,129.83
POL0006806,PO002306,IP01914,298,298,786.09
POL0006807,PO002306,IP02164,297,297,252.97
POL0006808,PO002306,IP02414,350,350,272.18
POL0006809,PO002307,IP02112,524,524,413.68
POL0006810,PO002307,IP00112,70,70,59.41
POL0006811,PO002307,IP01362,446,446,331.38
POL0006812,PO002307,IP02362,272,272,823.77
POL0006813,PO002308,IP01155,599,599,317.19
POL0006814,PO002308,IP00405,377,377,677.02
POL0006815,PO002308,IP01655,154,154,466.67
POL0006816,PO002308,IP01905,471,471,506.51
POL0006817,PO002308,IP02155,140,140,331.84
POL0006818,PO002309,IP00486,416,416,794.35
POL0006819,PO002309,IP01236,143,143,3.37
POL0006820,PO002309,IP02486,543,543,109.01
POL0006821,PO002309,IP00736,229,229,723.81
POL0006822,PO002309,IP00236,457,457,502.33
POL0006823,PO002310,IP01281,505,505,567.87
POL0006824,PO002310,IP01531,102,102,346.58
POL0006825,PO002310,IP00281,24,24,701.42
POL0006826,PO002310,IP00781,39,39,265.07
POL0006827,PO002310,IP01031,82,82,825.94
POL0006828,PO002311,IP00880,422,422,768.76
POL0006829,PO002311,IP01880,295,295,145.04
POL0006830,PO002312,IP00950,535,535,593.37
POL0006831,PO002313,IP00174,34,34,58.48
POL0006832,PO002313,IP00424,488,488,426.33
POL0006833,PO002313,IP02424,317,317,648.77
POL0006834,PO002313,IP01924,387,387,183.59
POL0006835,PO002314,IP00603,485,485,172.74
POL0006836,PO002314,IP00103,163,163,547.98
POL0006837,PO002314,IP00853,493,493,580.3
POL0006838,PO002315,IP00386,533,533,225.1
POL0006839,PO002315,IP02136,389,389,150.57
POL0006840,PO002315,IP00636,561,561,567.85
POL0006841,PO002315,IP01886,389,389,72.81
POL0006842,PO002316,IP00945,241,241,473.74
POL0006843,PO002316,IP00445,54,54,107.48
POL0006844,PO002316,IP01195,254,254,297.5
POL0006845,PO002317,IP01142,370,370,110.28
POL0006846,PO002317,IP02142,47,47,52.88
POL0006847,PO002318,IP00847,446,0,14.34
POL0006848,PO002318,IP00347,94,0,599.37
POL0006849,PO002319,IP00285,598,598,569.73
POL0006850,PO002319,IP02285,249,249,113.59
POL0006851,PO002319,IP01785,103,103,685.3
POL0006852,PO002319,IP01035,325,325,535.52
POL0006853,PO002320,IP00939,22,22,390.4
POL0006854,PO002321,IP01350,47,47,389.68
POL0006855,PO002322,IP02478,88,88,745.16
POL0006856,PO002322,IP00728,418,418,555.03
POL0006857,PO002322,IP01728,116,116,179.85
POL0006858,PO002323,IP02233,435,0,551.06
POL0006859,PO002323,IP01733,44,0,565.29
POL0006860,PO002324,IP00109,162,162,1.47
POL0006861,PO002324,IP00859,330,330,193.46
POL0006862,PO002324,IP01609,302,302,363.75
POL0006863,PO002324,IP02109,441,441,474.28
POL0006864,PO002325,IP02273,102,0,388.58
POL0006865,PO002326,IP00743,58,58,676.75
POL0006866,PO002326,IP00993,536,536,220.4
POL0006867,PO002326,IP02243,237,237,471.88
POL0006868,PO002327,IP02165,483,483,360.21
POL0006869,PO002327,IP01415,421,421,30.08
POL0006870,PO002328,IP00582,362,94,264.49
POL0006871,PO002328,IP01582,234,56,268.59
POL0006872,PO002328,IP01832,456,271,528.33
POL0006873,PO002329,IP00496,298,298,157.05
POL0006874,PO002330,IP00476,454,400,71.63
POL0006875,PO002330,IP01976,257,196,646.64
POL0006876,PO002331,IP00329,346,0,233.78
POL0006877,PO002331,IP01329,509,0,255.14
POL0006878,PO002331,IP02079,31,0,533.41
POL0006879,PO002331,IP01829,552,0,69.3
POL0006880,PO002332,IP00503,293,293,815
POL0006881,PO002332,IP02003,64,64,149.38
POL0006882,PO002332,IP01503,257,257,165.3
POL0006883,PO002332,IP00003,332,332,744.07
POL0006884,PO002332,IP00753,155,155,580.11
POL0006885,PO002333,IP01279,99,99,741.38
POL0006886,PO002333,IP00529,222,222,579.79
POL0006887,PO002333,IP01779,48,48,468.4
POL0006888,PO002333,IP00279,389,389,724.85
POL0006889,PO002334,IP01282,211,211,466.29
POL0006890,PO002334,IP02282,29,29,754.76
POL0006891,PO002335,IP01933,118,118,600.37
POL0006892,PO002335,IP02433,255,255,443.15
POL0006893,PO002335,IP00433,461,461,59.14
POL0006894,PO002335,IP01683,417,417,387.21
POL0006895,PO002335,IP01433,201,201,791.38
POL0006896,PO002336,IP02430,82,82,473.26
POL0006897,PO002337,IP01801,557,557,691.63
POL0006898,PO002337,IP01051,289,289,819.25
POL0006899,PO002337,IP00051,398,398,268.19
POL0006900,PO002338,IP02306,424,424,665.02
POL0006901,PO002338,IP01056,85,85,222.62
POL0006902,PO002338,IP00306,67,67,416.59
POL0006903,PO002338,IP01556,43,43,197.16
POL0006904,PO002339,IP00618,579,579,225.25
POL0006905,PO002339,IP01868,510,510,369.3
POL0006906,PO002339,IP02118,593,593,248.8
POL0006907,PO002339,IP00368,586,586,587.71
POL0006908,PO002340,IP02355,342,342,595.53
POL0006909,PO002341,IP00963,264,264,182.31
POL0006910,PO002342,IP00504,25,25,371.72
POL0006911,PO002343,IP01209,398,398,583.17
POL0006912,PO002344,IP00739,573,573,42.26
POL0006913,PO002344,IP02489,486,486,236.53
POL0006914,PO002344,IP00989,178,178,832.48
POL0006915,PO002344,IP01989,539,539,240.53
POL0006916,PO002344,IP01489,186,186,648.62
POL0006917,PO002345,IP00761,265,265,741.74
POL0006918,PO002345,IP01761,108,108,871.19
POL0006919,PO002346,IP00976,425,425,386.64
POL0006920,PO002346,IP00476,281,281,68.7
POL0006921,PO002346,IP02476,499,499,554.84
POL0006922,PO002347,IP00936,264,264,518.29
POL0006923,PO002347,IP01936,45,45,302.69
POL0006924,PO002347,IP00436,521,521,452.15
POL0006925,PO002347,IP02186,396,396,248.68
POL0006926,PO002347,IP02436,410,410,389.27
POL0006927,PO002348,IP02153,34,0,211.82
POL0006928,PO002349,IP00478,367,367,252.93
POL0006929,PO002349,IP01228,279,279,868
POL0006930,PO002350,IP01002,496,496,209.71
POL0006931,PO002351,IP01360,204,204,51.98
POL0006932,PO002351,IP01610,226,226,774.24
POL0006933,PO002351,IP02110,462,462,297.3
POL0006934,PO002351,IP01860,337,337,590.62
POL0006935,PO002351,IP00610,463,463,268.39
POL0006936,PO002352,IP00767,325,325,791.35
POL0006937,PO002352,IP00017,359,359,488.84
POL0006938,PO002352,IP01767,55,55,801.43
POL0006939,PO002352,IP01517,20,20,664.86
POL0006940,PO002353,IP01598,274,0,713.28
POL0006941,PO002353,IP00848,403,0,103.92
POL0006942,PO002354,IP02015,429,429,795.05
POL0006943,PO002355,IP01081,141,141,767.14
POL0006944,PO002355,IP02331,506,506,430.42
POL0006945,PO002355,IP00081,485,485,161.5
POL0006946,PO002355,IP01331,591,591,404.34
POL0006947,PO002355,IP02081,311,311,548.04
POL0006948,PO002356,IP02454,564,564,356.38
POL0006949,PO002356,IP01204,127,127,227.7
POL0006950,PO002357,IP00782,30,30,241.36
POL0006951,PO002357,IP00282,392,392,643.47
POL0006952,PO002357,IP02282,462,462,778.2
POL0006953,PO002357,IP00032,432,432,416.96
POL0006954,PO002357,IP01282,78,78,441.73
POL0006955,PO002358,IP01807,480,480,236.65
POL0006956,PO002358,IP02307,584,584,586.65
POL0006957,PO002359,IP01267,433,433,183.39
POL0006958,PO002360,IP02075,263,263,804.22
POL0006959,PO002360,IP00075,292,292,642
POL0006960,PO002360,IP01325,36,36,457.93
POL0006961,PO002360,IP00575,98,98,497.89
POL0006962,PO002361,IP01049,540,540,679.43
POL0006963,PO002362,IP00327,326,326,626.72
POL0006964,PO002362,IP01077,157,157,474.09
POL0006965,PO002362,IP00827,399,399,504.95
POL0006966,PO002362,IP01577,200,200,537.77
POL0006967,PO002362,IP00577,201,201,71.3
POL0006968,PO002363,IP00437,513,0,732.87
POL0006969,PO002363,IP02187,475,0,436.14
POL0006970,PO002364,IP02094,474,474,736.52
POL0006971,PO002364,IP00094,330,330,537.38
POL0006972,PO002364,IP02344,559,559,41.14
POL0006973,PO002364,IP01094,464,464,501.25
POL0006974,PO002364,IP01594,221,221,574.37
POL0006975,PO002365,IP01150,329,329,217.49
POL0006976,PO002365,IP00650,52,52,161.15
POL0006977,PO002365,IP01400,318,318,67.93
POL0006978,PO002365,IP02150,99,99,166.5
POL0006979,PO002366,IP02441,550,550,833.14
POL0006980,PO002366,IP01941,344,344,786.02
POL0006981,PO002366,IP01441,225,225,84.33
POL0006982,PO002366,IP00441,269,269,692.84
POL0006983,PO002367,IP01601,189,189,776.07
POL0006984,PO002367,IP02101,311,311,73.3
POL0006985,PO002368,IP01017,177,177,634.14
POL0006986,PO002368,IP00017,581,581,504.75
POL0006987,PO002368,IP00267,39,39,479.17
POL0006988,PO002368,IP01517,362,362,701.09
POL0006989,PO002369,IP00006,212,212,196.36
POL0006990,PO002369,IP01256,106,106,362.55
POL0006991,PO002369,IP00756,530,530,138.79
POL0006992,PO002369,IP01756,89,89,214.01
POL0006993,PO002370,IP01371,424,424,53.62
POL0006994,PO002370,IP01121,340,340,32.12
POL0006995,PO002370,IP02371,441,441,394.79
POL0006996,PO002371,IP02266,203,203,216.84
POL0006997,PO002371,IP01766,293,293,641.99
POL0006998,PO002371,IP01516,217,217,229.11
POL0006999,PO002371,IP01016,227,227,252.6
POL0007000,PO002371,IP00266,232,232,199.64
POL0007001,PO002372,IP00072,422,209,474.45
POL0007002,PO002372,IP01322,140,22,652.44
POL0007003,PO002372,IP01072,312,130,150.69
POL0007004,PO002372,IP00822,191,93,503.31
POL0007005,PO002373,IP00215,173,173,460.24
POL0007006,PO002373,IP00965,304,304,30.66
POL0007007,PO002373,IP02465,191,191,197.08
POL0007008,PO002373,IP00465,534,534,385.61
POL0007009,PO002374,IP01426,206,206,662.91
POL0007010,PO002375,IP00737,112,112,178.74
POL0007011,PO002375,IP00487,576,576,23.93
POL0007012,PO002375,IP01487,566,566,244.19
POL0007013,PO002375,IP01987,586,586,641.4
POL0007014,PO002376,IP00412,187,187,229.97
POL0007015,PO002376,IP01412,488,488,433.45
POL0007016,PO002377,IP01716,62,62,120.48
POL0007017,PO002377,IP00466,341,341,523.2
POL0007018,PO002377,IP00966,205,205,324.22
POL0007019,PO002377,IP02216,445,445,59.03
POL0007020,PO002378,IP01257,382,382,590.34
POL0007021,PO002378,IP00507,193,193,127.47
POL0007022,PO002378,IP01007,145,145,645.87
POL0007023,PO002378,IP01507,397,397,133.43
POL0007024,PO002378,IP00257,184,184,453.01
POL0007025,PO002379,IP01691,317,317,321.27
POL0007026,PO002380,IP00385,595,595,608.25
POL0007027,PO002380,IP00885,505,505,645.58
POL0007028,PO002380,IP02135,172,172,76.21
POL0007029,PO002380,IP01385,214,214,115.34
POL0007030,PO002381,IP01385,34,34,124.24
POL0007031,PO002381,IP00135,111,111,451.09
POL0007032,PO002382,IP02456,438,438,804.34
POL0007033,PO002382,IP01456,136,136,269.98
POL0007034,PO002383,IP01732,117,117,803.35
POL0007035,PO002383,IP01232,91,91,39.61
POL0007036,PO002383,IP00732,274,274,480.46
POL0007037,PO002384,IP00243,212,212,50.51
POL0007038,PO002385,IP00221,43,0,350.96
POL0007039,PO002385,IP02221,260,0,482.65
POL0007040,PO002385,IP00471,567,0,28.01
POL0007041,PO002385,IP01721,318,0,812.15
POL0007042,PO002386,IP01363,158,158,201.63
POL0007043,PO002386,IP02363,457,457,287.65
