movement_id,product_id,warehouse_id,movement_at,movement_type,quantity_change,purchase_order_line_id,transfer_id
M00031216,IP02145,W002,2023-10-01,receipt,474,POL0032837,
M00031217,IP02429,W011,2025-10-08,receipt,409,POL0032838,
M00031218,IP01429,W011,2025-10-08,receipt,267,POL0032839,
M00031219,IP00429,W011,2025-10-08,receipt,425,POL0032840,
M00031220,IP00929,W011,2025-10-08,receipt,321,POL0032841,
M00031221,IP00679,W011,2025-10-08,receipt,327,POL0032842,
M00031222,IP02227,W010,2024-12-22,receipt,365,POL0032843,
M00031223,IP00269,W010,2023-01-31,receipt,527,POL0032844,
M00031224,IP02269,W010,2023-01-31,receipt,238,POL0032845,
M00031225,IP00019,W010,2023-01-31,receipt,386,POL0032846,
M00031226,IP00519,W010,2023-01-31,receipt,53,POL0032847,
M00031227,IP01269,W010,2023-01-31,receipt,188,POL0032848,
M00031228,IP01920,W009,2024-10-18,receipt,363,POL0032849,
M00031229,IP02420,W009,2024-10-18,receipt,154,POL0032850,
M00031230,IP01420,W009,2024-10-18,receipt,81,POL0032851,
M00031231,IP02170,W009,2024-10-18,receipt,31,POL0032852,
M00031232,IP00670,W009,2024-10-18,receipt,291,POL0032853,
M00031233,IP01308,W006,2024-08-26,receipt,98,POL0032859,
M00031234,IP01808,W006,2024-08-26,receipt,596,POL0032860,
M00031235,IP00808,W006,2024-08-26,receipt,558,POL0032861,
M00031236,IP01058,W006,2024-08-26,receipt,114,POL0032862,
M00031237,IP01968,W004,2025-03-03,receipt,244,POL0032863,
M00031238,IP00718,W004,2025-03-03,receipt,569,POL0032864,
M00031239,IP01872,W004,2023-05-16,receipt,347,POL0032865,
M00031240,IP00372,W004,2023-05-16,receipt,235,POL0032866,
M00031241,IP01243,W004,2023-04-07,receipt,173,POL0032867,
M00031242,IP02243,W004,2023-04-07,receipt,109,POL0032868,
M00031243,IP00493,W004,2023-04-07,receipt,169,POL0032869,
M00031244,IP00724,W009,2023-11-11,receipt,101,POL0032870,
M00031245,IP00974,W009,2023-11-11,receipt,593,POL0032871,
M00031246,IP01474,W009,2023-11-11,receipt,380,POL0032872,
M00031247,IP00164,W003,2025-12-11,receipt,276,POL0032873,
M00031248,IP00399,W005,2023-12-25,receipt,310,POL0032874,
M00031249,IP02149,W005,2023-12-25,receipt,227,POL0032875,
M00031250,IP00649,W005,2023-12-25,receipt,429,POL0032876,
M00031251,IP01899,W005,2023-12-25,receipt,137,POL0032877,
M00031252,IP00149,W005,2023-12-25,receipt,570,POL0032878,
M00031253,IP00418,W002,2024-05-18,receipt,280,POL0032879,
M00031254,IP01168,W002,2024-05-18,receipt,120,POL0032880,
M00031255,IP02168,W002,2024-05-18,receipt,482,POL0032881,
M00031256,IP02418,W002,2024-05-18,receipt,340,POL0032882,
M00031257,IP02273,W001,2023-02-24,receipt,223,POL0032883,
M00031258,IP01273,W001,2023-02-24,receipt,576,POL0032884,
M00031259,IP00273,W001,2023-02-24,receipt,347,POL0032885,
M00031260,IP02023,W001,2023-02-24,receipt,275,POL0032886,
M00031261,IP01773,W001,2023-02-24,receipt,72,POL0032887,
M00031262,IP00443,W004,2025-03-25,receipt,20,POL0032888,
M00031263,IP00390,W009,2024-03-25,receipt,579,POL0032889,
M00031264,IP02140,W009,2024-03-25,receipt,403,POL0032890,
M00031265,IP02390,W009,2024-03-25,receipt,185,POL0032891,
M00031266,IP01390,W009,2024-03-25,receipt,30,POL0032892,
M00031267,IP01640,W009,2024-03-25,receipt,364,POL0032893,
M00031268,IP01094,W012,2024-03-04,receipt,130,POL0032894,
M00031269,IP02344,W012,2024-03-04,receipt,452,POL0032895,
M00031270,IP00844,W012,2024-03-04,receipt,176,POL0032896,
M00031271,IP00094,W012,2024-03-04,receipt,447,POL0032897,
M00031272,IP01880,W009,2024-11-19,receipt,434,POL0032898,
M00031273,IP00130,W009,2024-11-19,receipt,594,POL0032899,
M00031274,IP02380,W009,2024-11-19,receipt,386,POL0032900,
M00031275,IP01403,W011,2024-03-30,receipt,519,POL0032901,
M00031276,IP00653,W011,2024-03-30,receipt,127,POL0032902,
M00031277,IP01903,W011,2024-03-30,receipt,73,POL0032903,
M00031278,IP00153,W011,2024-03-30,receipt,485,POL0032904,
M00031279,IP00301,W002,2023-10-19,receipt,148,POL0032905,
M00031280,IP00051,W002,2023-10-19,receipt,355,POL0032906,
M00031281,IP02239,W006,2024-12-30,receipt,502,POL0032907,
M00031282,IP00239,W006,2024-12-30,receipt,498,POL0032908,
M00031283,IP00761,W002,2024-05-29,receipt,104,POL0032909,
M00031284,IP01511,W002,2024-05-29,receipt,154,POL0032910,
M00031285,IP01510,W011,2024-07-12,receipt,239,POL0032911,
M00031286,IP02010,W011,2024-07-12,receipt,284,POL0032912,
M00031287,IP02260,W011,2024-07-12,receipt,211,POL0032913,
M00031288,IP00510,W011,2024-07-12,receipt,25,POL0032914,
M00031289,IP00260,W011,2024-07-12,receipt,346,POL0032915,
M00031290,IP01493,W007,2024-07-26,receipt,40,POL0032916,
M00031291,IP00743,W007,2024-07-26,receipt,567,POL0032917,
M00031292,IP00031,W012,2025-09-02,receipt,401,POL0032918,
M00031293,IP01781,W012,2025-09-02,receipt,429,POL0032919,
M00031294,IP01621,W003,2023-04-16,receipt,398,POL0032920,
M00031295,IP01339,W009,2023-07-14,receipt,144,POL0032924,
M00031296,IP00339,W009,2023-07-14,receipt,330,POL0032925,
M00031297,IP02339,W009,2023-07-14,receipt,361,POL0032926,
M00031298,IP01839,W009,2023-07-14,receipt,218,POL0032927,
M00031299,IP02089,W009,2023-07-14,receipt,287,POL0032928,
M00031300,IP00820,W006,2024-08-14,receipt,246,POL0032929,
M00031301,IP00193,W004,2024-01-15,receipt,418,POL0032930,
M00031302,IP02299,W006,2023-03-20,receipt,42,POL0032931,
M00031303,IP01549,W006,2023-03-20,receipt,484,POL0032932,
M00031304,IP00299,W006,2023-03-20,receipt,557,POL0032933,
M00031305,IP00693,W008,2024-06-04,receipt,408,POL0032934,
M00031306,IP01693,W008,2024-06-04,receipt,498,POL0032935,
M00031307,IP01943,W008,2024-06-04,receipt,169,POL0032936,
M00031308,IP01193,W008,2024-06-04,receipt,326,POL0032937,
M00031309,IP02256,W006,2023-09-19,receipt,240,POL0032938,
M00031310,IP00506,W006,2023-09-19,receipt,333,POL0032939,
M00031311,IP00256,W006,2023-09-19,receipt,171,POL0032940,
M00031312,IP00006,W006,2023-09-19,receipt,368,POL0032941,
M00031313,IP00752,W006,2023-05-12,receipt,495,POL0032942,
M00031314,IP00252,W006,2023-05-12,receipt,37,POL0032943,
M00031315,IP02396,W003,2025-03-14,receipt,167,POL0032944,
M00031316,IP00251,W004,2024-12-28,receipt,107,POL0032945,
M00031317,IP01001,W004,2024-12-28,receipt,512,POL0032946,
M00031318,IP00501,W004,2024-12-28,receipt,448,POL0032947,
M00031319,IP02251,W004,2024-12-28,receipt,505,POL0032948,
M00031320,IP00090,W001,2023-09-26,receipt,211,POL0032949,
M00031321,IP01202,W009,2024-12-24,receipt,597,POL0032950,
M00031322,IP02202,W009,2024-12-24,receipt,176,POL0032951,
M00031323,IP01452,W009,2024-12-24,receipt,118,POL0032952,
M00031324,IP00878,W002,2025-03-19,receipt,504,POL0032953,
M00031325,IP02378,W002,2025-03-19,receipt,183,POL0032954,
M00031326,IP01939,W004,2025-09-24,receipt,169,POL0032955,
M00031327,IP01689,W004,2025-09-24,receipt,318,POL0032956,
M00031328,IP01659,W001,2024-11-04,receipt,30,POL0032957,
M00031329,IP00909,W001,2024-11-04,receipt,85,POL0032958,
M00031330,IP01159,W001,2024-11-04,receipt,101,POL0032959,
M00031331,IP00938,W004,2023-06-27,receipt,142,POL0032960,
M00031332,IP01188,W004,2023-06-27,receipt,527,POL0032961,
M00031333,IP01438,W004,2023-06-27,receipt,289,POL0032962,
M00031334,IP00188,W004,2023-06-27,receipt,169,POL0032963,
M00031335,IP01081,W003,2025-02-25,receipt,278,POL0032964,
M00031336,IP00581,W003,2025-02-25,receipt,264,POL0032965,
M00031337,IP01331,W003,2025-02-25,receipt,62,POL0032966,
M00031338,IP01581,W003,2025-02-25,receipt,391,POL0032967,
M00031339,IP00212,W002,2024-07-12,receipt,446,POL0032968,
M00031340,IP00462,W002,2024-07-12,receipt,145,POL0032969,
M00031341,IP00712,W002,2024-07-12,receipt,89,POL0032970,
M00031342,IP02217,W001,2023-07-04,receipt,556,POL0032971,
M00031343,IP01217,W001,2023-07-04,receipt,174,POL0032972,
M00031344,IP01967,W001,2023-07-04,receipt,225,POL0032973,
M00031345,IP00529,W003,2025-06-09,receipt,571,POL0032974,
M00031346,IP01279,W003,2025-06-09,receipt,402,POL0032975,
M00031347,IP00279,W003,2025-06-09,receipt,292,POL0032976,
M00031348,IP00779,W003,2025-06-09,receipt,292,POL0032977,
M00031349,IP02029,W003,2025-06-09,receipt,159,POL0032978,
M00031350,IP00643,W005,2024-11-16,receipt,347,POL0032979,
M00031351,IP00893,W005,2024-11-16,receipt,77,POL0032980,
M00031352,IP02393,W005,2024-11-16,receipt,559,POL0032981,
M00031353,IP00905,W011,2023-05-19,receipt,269,POL0032982,
M00031354,IP01155,W011,2023-05-19,receipt,133,POL0032983,
M00031355,IP00856,W009,2024-12-30,receipt,279,POL0032984,
M00031356,IP02377,W005,2023-03-01,receipt,471,POL0032985,
M00031357,IP01127,W005,2023-03-01,receipt,484,POL0032986,
M00031358,IP00627,W005,2023-03-01,receipt,235,POL0032987,
M00031359,IP01377,W005,2023-03-01,receipt,136,POL0032988,
M00031360,IP00558,W010,2024-05-18,receipt,404,POL0032989,
M00031361,IP02308,W010,2024-05-18,receipt,151,POL0032990,
M00031362,IP02058,W010,2024-05-18,receipt,214,POL0032991,
M00031363,IP01882,W001,2025-09-01,receipt,466,POL0032992,
M00031364,IP00882,W001,2025-09-01,receipt,108,POL0032993,
M00031365,IP00132,W001,2025-09-01,receipt,255,POL0032994,
M00031366,IP02460,W002,2024-10-02,receipt,527,POL0032995,
M00031367,IP02210,W002,2024-10-02,receipt,104,POL0032996,
M00031368,IP01852,W006,2023-06-04,receipt,259,POL0032997,
M00031369,IP02361,W009,2024-03-31,receipt,36,POL0032998,
M00031370,IP01361,W009,2024-03-31,receipt,322,POL0032999,
M00031371,IP02000,W004,2023-08-13,receipt,114,POL0033000,
M00031372,IP01250,W004,2023-08-13,receipt,555,POL0033001,
M00031373,IP00006,W002,2024-06-17,receipt,590,POL0033002,
M00031374,IP01006,W002,2024-06-17,receipt,278,POL0033003,
M00031375,IP01756,W002,2024-06-17,receipt,479,POL0033004,
M00031376,IP00256,W002,2024-06-17,receipt,42,POL0033005,
M00031377,IP00506,W002,2024-06-17,receipt,41,POL0033006,
M00031378,IP01163,W007,2024-10-01,receipt,591,POL0033007,
M00031379,IP01663,W007,2024-10-01,receipt,258,POL0033008,
M00031380,IP00913,W007,2024-10-01,receipt,346,POL0033009,
M00031381,IP01913,W007,2024-10-01,receipt,591,POL0033010,
M00031382,IP00663,W007,2024-10-01,receipt,509,POL0033011,
M00031383,IP01525,W004,2025-10-02,receipt,153,POL0033012,
M00031384,IP00025,W004,2025-10-02,receipt,241,POL0033013,
M00031385,IP00011,W008,2025-12-28,receipt,20,POL0033014,
M00031386,IP01511,W008,2025-12-28,receipt,500,POL0033015,
M00031387,IP01011,W008,2025-12-28,receipt,106,POL0033016,
M00031388,IP00761,W008,2025-12-28,receipt,194,POL0033017,
M00031389,IP00007,W011,2023-08-17,receipt,98,POL0033018,
M00031390,IP01257,W011,2023-08-17,receipt,86,POL0033019,
M00031391,IP00757,W011,2023-08-17,receipt,174,POL0033020,
M00031392,IP00734,W006,2024-10-28,receipt,33,POL0033021,
M00031393,IP01605,W007,2025-08-22,receipt,20,POL0033022,
M00031394,IP00855,W007,2025-08-22,receipt,409,POL0033023,
M00031395,IP00605,W007,2025-08-22,receipt,497,POL0033024,
M00031396,IP00105,W007,2025-08-22,receipt,299,POL0033025,
M00031397,IP00231,W012,2023-05-11,receipt,107,POL0033026,
M00031398,IP02481,W012,2023-05-11,receipt,319,POL0033027,
M00031399,IP01481,W012,2023-05-11,receipt,402,POL0033028,
M00031400,IP00436,W006,2023-04-19,receipt,452,POL0033029,
M00031401,IP01686,W006,2023-04-19,receipt,211,POL0033030,
M00031402,IP01186,W006,2023-04-19,receipt,151,POL0033031,
M00031403,IP01738,W003,2024-03-22,receipt,527,POL0033032,
M00031404,IP01488,W003,2024-03-22,receipt,120,POL0033033,
M00031405,IP00238,W003,2024-03-22,receipt,496,POL0033034,
M00031406,IP00988,W003,2024-03-22,receipt,564,POL0033035,
M00031407,IP01238,W003,2024-03-22,receipt,305,POL0033036,
M00031408,IP02458,W004,2025-12-20,receipt,230,POL0033037,
M00031409,IP02130,W004,2024-08-13,receipt,402,POL0033038,
M00031410,IP01380,W004,2024-08-13,receipt,239,POL0033039,
M00031411,IP00880,W004,2024-08-13,receipt,386,POL0033040,
M00031412,IP00380,W004,2024-08-13,receipt,596,POL0033041,
M00031413,IP01880,W004,2024-08-13,receipt,379,POL0033042,
M00031414,IP00654,W012,2023-03-12,receipt,283,POL0033043,
M00031415,IP01404,W012,2023-03-12,receipt,86,POL0033044,
M00031416,IP02141,W001,2023-08-28,receipt,251,POL0033045,
M00031417,IP01219,W005,2023-06-12,receipt,247,POL0033046,
M00031418,IP02369,W009,2023-04-09,receipt,135,POL0033047,
M00031419,IP00619,W009,2023-04-09,receipt,195,POL0033048,
M00031420,IP00920,W012,2024-04-14,receipt,334,POL0033049,
M00031421,IP01420,W012,2024-04-14,receipt,149,POL0033050,
M00031422,IP01920,W012,2024-04-14,receipt,459,POL0033051,
M00031423,IP02415,W005,2024-05-23,receipt,162,POL0033053,
M00031424,IP00915,W005,2024-05-23,receipt,112,POL0033054,
M00031425,IP02401,W005,2025-03-06,receipt,175,POL0033055,
M00031426,IP00151,W005,2025-03-06,receipt,149,POL0033056,
M00031427,IP01151,W005,2025-03-06,receipt,528,POL0033057,
M00031428,IP01401,W005,2025-03-06,receipt,513,POL0033058,
M00031429,IP00763,W010,2023-06-10,receipt,222,POL0033059,
M00031430,IP01013,W010,2023-06-10,receipt,135,POL0033060,
M00031431,IP00263,W010,2023-06-10,receipt,347,POL0033061,
M00031432,IP01263,W010,2023-06-10,receipt,60,POL0033062,
M00031433,IP00013,W010,2023-06-10,receipt,313,POL0033063,
M00031434,IP00057,W011,2024-07-03,receipt,408,POL0033064,
M00031435,IP00807,W011,2024-07-03,receipt,22,POL0033065,
M00031436,IP01307,W011,2024-07-03,receipt,453,POL0033066,
M00031437,IP00557,W011,2024-07-03,receipt,176,POL0033067,
M00031438,IP01189,W006,2025-02-05,receipt,314,POL0033068,
M00031439,IP01534,W011,2025-12-01,receipt,442,POL0033069,
M00031440,IP01784,W011,2025-12-01,receipt,453,POL0033070,
M00031441,IP00034,W011,2025-12-01,receipt,52,POL0033071,
M00031442,IP00534,W011,2025-12-01,receipt,48,POL0033072,
M00031443,IP02034,W011,2025-12-01,receipt,207,POL0033073,
M00031444,IP01054,W004,2025-11-03,receipt,244,POL0033074,
M00031445,IP01804,W004,2025-11-03,receipt,373,POL0033075,
M00031446,IP02304,W004,2025-11-03,receipt,493,POL0033076,
M00031447,IP00304,W004,2025-11-03,receipt,151,POL0033077,
M00031448,IP02331,W006,2025-11-22,receipt,505,POL0033078,
M00031449,IP00831,W006,2025-11-22,receipt,244,POL0033079,
M00031450,IP01831,W006,2025-11-22,receipt,495,POL0033080,
M00031451,IP00297,W004,2025-08-20,receipt,465,POL0033081,
M00031452,IP00484,W007,2025-09-04,receipt,52,POL0033082,
M00031453,IP01484,W007,2025-09-04,receipt,7,POL0033083,
M00031454,IP01734,W007,2025-09-04,receipt,10,POL0033084,
M00031455,IP01524,W010,2024-09-19,receipt,566,POL0033085,
M00031456,IP01774,W010,2024-09-19,receipt,453,POL0033086,
M00031457,IP00024,W010,2024-09-19,receipt,410,POL0033087,
M00031458,IP00774,W010,2024-09-19,receipt,475,POL0033088,
M00031459,IP01274,W010,2024-09-19,receipt,69,POL0033089,
M00031460,IP00364,W009,2025-11-06,receipt,289,POL0033090,
M00031461,IP01276,W012,2023-06-30,receipt,27,POL0033091,
M00031462,IP01026,W012,2023-06-30,receipt,341,POL0033092,
M00031463,IP00276,W012,2023-06-30,receipt,230,POL0033093,
M00031464,IP00526,W012,2023-06-30,receipt,513,POL0033094,
M00031465,IP02394,W006,2023-03-09,receipt,182,POL0033095,
M00031466,IP01894,W006,2023-03-09,receipt,58,POL0033096,
M00031467,IP00394,W006,2023-03-09,receipt,323,POL0033097,
M00031468,IP01288,W001,2023-10-29,receipt,492,POL0033098,
M00031469,IP00647,W007,2023-08-20,receipt,397,POL0033099,
M00031470,IP02397,W007,2023-08-20,receipt,57,POL0033100,
M00031471,IP00397,W007,2023-08-20,receipt,560,POL0033101,
M00031472,IP00897,W007,2023-08-20,receipt,506,POL0033102,
M00031473,IP01647,W007,2023-08-20,receipt,59,POL0033103,
M00031474,IP01266,W007,2023-10-03,receipt,125,POL0033104,
M00031475,IP00721,W012,2024-08-16,receipt,446,POL0033105,
M00031476,IP00221,W012,2024-08-16,receipt,227,POL0033106,
M00031477,IP02471,W012,2024-08-16,receipt,502,POL0033107,
M00031478,IP00926,W003,2023-04-21,receipt,118,POL0033108,
M00031479,IP01129,W007,2023-05-17,receipt,453,POL0033109,
M00031480,IP01669,W002,2025-12-04,receipt,67,POL0033110,
M00031481,IP00169,W002,2025-12-04,receipt,162,POL0033111,
M00031482,IP01169,W002,2025-12-04,receipt,346,POL0033112,
M00031483,IP02419,W002,2025-12-04,receipt,250,POL0033113,
M00031484,IP00919,W002,2025-12-04,receipt,34,POL0033114,
M00031485,IP01369,W003,2023-12-02,receipt,335,POL0033115,
M00031486,IP01619,W003,2023-12-02,receipt,122,POL0033116,
M00031487,IP00501,W010,2025-06-10,receipt,561,POL0033117,
M00031488,IP00924,W002,2025-03-14,receipt,399,POL0033118,
M00031489,IP01924,W002,2025-03-14,receipt,467,POL0033119,
M00031490,IP02218,W008,2023-01-24,receipt,333,POL0033120,
M00031491,IP00968,W008,2023-01-24,receipt,202,POL0033121,
M00031492,IP00091,W004,2023-09-18,receipt,112,POL0033122,
M00031493,IP00591,W004,2023-09-18,receipt,251,POL0033123,
M00031494,IP01591,W004,2023-09-18,receipt,142,POL0033124,
M00031495,IP01091,W004,2023-09-18,receipt,454,POL0033125,
M00031496,IP01350,W003,2025-06-09,receipt,489,POL0033126,
M00031497,IP02356,W008,2025-06-24,receipt,240,POL0033127,
M00031498,IP01856,W008,2025-06-24,receipt,82,POL0033128,
M00031499,IP00356,W008,2025-06-24,receipt,157,POL0033129,
M00031500,IP01106,W008,2025-06-24,receipt,480,POL0033130,
M00031501,IP01606,W008,2025-06-24,receipt,292,POL0033131,
M00031502,IP01000,W009,2025-05-15,receipt,428,POL0033132,
M00031503,IP02250,W009,2025-05-15,receipt,180,POL0033133,
M00031504,IP02500,W009,2025-05-15,receipt,127,POL0033134,
M00031505,IP00500,W009,2025-05-15,receipt,161,POL0033135,
M00031506,IP00227,W010,2025-04-11,receipt,365,POL0033136,
M00031507,IP01353,W008,2023-08-08,receipt,389,POL0033137,
M00031508,IP00603,W008,2023-08-08,receipt,416,POL0033138,
M00031509,IP01603,W008,2023-08-08,receipt,482,POL0033139,
M00031510,IP01876,W005,2025-11-17,receipt,368,POL0033140,
M00031511,IP02376,W005,2025-11-17,receipt,210,POL0033141,
M00031512,IP02126,W005,2025-11-17,receipt,157,POL0033142,
M00031513,IP01626,W005,2025-11-17,receipt,411,POL0033143,
M00031514,IP00663,W012,2023-03-05,receipt,331,POL0033144,
M00031515,IP02413,W012,2023-03-05,receipt,86,POL0033145,
M00031516,IP02269,W003,2023-04-11,receipt,190,POL0033146,
M00031517,IP00519,W003,2023-04-11,receipt,521,POL0033147,
M00031518,IP01019,W003,2023-04-11,receipt,445,POL0033148,
M00031519,IP00798,W004,2023-05-18,receipt,594,POL0033149,
M00031520,IP00298,W004,2023-05-18,receipt,35,POL0033150,
M00031521,IP02298,W004,2023-05-18,receipt,324,POL0033151,
M00031522,IP01798,W004,2023-05-18,receipt,480,POL0033152,
M00031523,IP00038,W009,2024-12-02,receipt,316,POL0033153,
M00031524,IP01538,W009,2024-12-02,receipt,253,POL0033154,
M00031525,IP01288,W009,2024-12-02,receipt,596,POL0033155,
M00031526,IP01017,W004,2023-09-30,receipt,559,POL0033156,
M00031527,IP02017,W004,2023-09-30,receipt,566,POL0033157,
M00031528,IP01267,W004,2023-09-30,receipt,244,POL0033158,
M00031529,IP00267,W004,2023-09-30,receipt,150,POL0033159,
M00031530,IP00017,W004,2023-09-30,receipt,205,POL0033160,
M00031531,IP01508,W007,2025-04-09,receipt,361,POL0033161,
M00031532,IP00758,W007,2025-04-09,receipt,274,POL0033162,
M00031533,IP00790,W009,2024-05-24,receipt,450,POL0033163,
M00031534,IP01790,W009,2024-05-24,receipt,389,POL0033164,
M00031535,IP02040,W009,2024-05-24,receipt,331,POL0033165,
M00031536,IP00540,W009,2024-05-24,receipt,216,POL0033166,
M00031537,IP00366,W006,2024-11-26,receipt,196,POL0033167,
M00031538,IP01866,W006,2024-11-26,receipt,550,POL0033168,
M00031539,IP00116,W006,2024-11-26,receipt,140,POL0033169,
M00031540,IP02116,W006,2024-11-26,receipt,583,POL0033170,
M00031541,IP01245,W011,2024-09-29,receipt,446,POL0033171,
M00031542,IP00495,W011,2024-09-29,receipt,498,POL0033172,
M00031543,IP01014,W010,2024-07-31,receipt,99,POL0033173,
M00031544,IP01764,W010,2024-07-31,receipt,143,POL0033174,
M00031545,IP00721,W001,2023-12-24,receipt,567,POL0033175,
M00031546,IP01471,W001,2023-12-24,receipt,405,POL0033176,
M00031547,IP01721,W001,2023-12-24,receipt,537,POL0033177,
M00031548,IP00471,W001,2023-12-24,receipt,82,POL0033178,
M00031549,IP02221,W001,2023-12-24,receipt,452,POL0033179,
M00031550,IP00159,W007,2024-10-25,receipt,114,POL0033180,
M00031551,IP02159,W007,2024-10-25,receipt,368,POL0033181,
M00031552,IP00659,W007,2024-10-25,receipt,334,POL0033182,
M00031553,IP00756,W008,2024-01-03,receipt,252,POL0033183,
M00031554,IP01506,W008,2024-01-03,receipt,94,POL0033184,
M00031555,IP01006,W008,2024-01-03,receipt,155,POL0033185,
M00031556,IP01529,W003,2025-03-20,receipt,68,POL0033186,
M00031557,IP01029,W003,2025-03-20,receipt,137,POL0033187,
M00031558,IP00279,W003,2025-03-20,receipt,600,POL0033188,
M00031559,IP01741,W010,2023-05-19,receipt,241,POL0033189,
M00031560,IP02241,W010,2023-05-19,receipt,425,POL0033190,
M00031561,IP01491,W010,2023-05-19,receipt,217,POL0033191,
M00031562,IP00241,W010,2023-05-19,receipt,246,POL0033192,
M00031563,IP02491,W010,2023-05-19,receipt,543,POL0033193,
M00031564,IP00876,W007,2024-02-23,receipt,368,POL0033194,
M00031565,IP01876,W007,2024-02-23,receipt,396,POL0033195,
M00031566,IP01626,W007,2024-02-23,receipt,358,POL0033196,
M00031567,IP02102,W011,2024-09-21,receipt,555,POL0033197,
M00031568,IP00102,W011,2024-09-21,receipt,233,POL0033198,
M00031569,IP01602,W011,2024-09-21,receipt,204,POL0033199,
M00031570,IP02352,W011,2024-09-21,receipt,352,POL0033200,
M00031571,IP00852,W011,2024-09-21,receipt,512,POL0033201,
